Words,Links,Code,ResponseTime,Type
12,True,True,854047,1
249,False,False,87,1
65,False,True,31,1
0,False,True,3,1
133,False,True,46,1
21,False,False,24,1
174,True,False,43731,1
0,False,True,3,1
153,True,True,3785,1
150,True,True,54,1
40,False,True,86428,1
68,False,False,3,1
118,True,True,1385,1
201,True,True,1454976,1
25,False,True,1567909,1
180,False,True,256312,1
101,False,False,352736,1
158,True,True,66,1
4,False,True,1680527,1
20,False,False,6,1
27,False,False,5503,1
153,False,False,202466,1
103,False,True,3,1
67,False,False,1004,1
6,True,True,4,1
128,False,True,438,1
19,False,True,1,1
41,False,True,4,1
9,False,True,1433952,1
13,True,True,7,1
36,True,True,0,1
68,False,False,2818,1
71,False,False,11,1
95,False,False,5,1
3,False,True,322026,1
112,True,False,1000658,1
141,False,True,5,1
546,True,False,220,1
19,False,True,8,1
18,False,True,653271,1
27,True,True,775232,1
114,True,True,205,1
21,True,True,369569,1
120,False,True,45,1
9,True,False,362422,1
11,False,True,498318,1
44,False,True,9,1
13,False,True,5842,1
137,True,True,12,1
7,False,True,237,1
170,True,True,255391,1
19,False,True,72537,1
16,False,True,2,1
36,False,True,406466,1
494,False,False,326952,1
6,False,True,453,1
55,False,False,6,1
44,True,True,139,1
25,False,True,7,1
18,False,True,1085376,1
35,False,True,154,1
61,False,True,933,1
396,True,False,472184,1
27,False,True,509830,1
18,False,True,2290984,1
109,True,True,254305,1
24,False,False,6,1
41,True,True,10,1
77,True,False,427557,1
181,True,False,21,1
13,False,True,503830,1
31,True,True,154355,1
81,False,True,1158,1
350,True,True,132265,1
53,False,True,1616320,1
165,True,True,112,1
18,False,True,10,1
5,False,False,1,1
49,False,True,52,1
35,True,True,15,1
127,False,True,959973,1
4,False,True,1493910,1
382,True,True,535714,1
163,False,True,486863,1
45,False,False,2,1
66,False,True,35,1
7,False,True,2,1
161,True,True,779687,1
48,True,False,668385,1
39,False,True,16,1
67,True,False,1388,1
71,False,True,333217,1
11,True,False,2098245,1
181,True,True,299706,1
8,False,True,47,1
175,False,False,1065271,1
6,False,True,89402,1
178,False,True,498601,1
21,False,False,3,1
64,False,False,436230,1
688,True,True,82992,1
191,False,False,640660,1
392,True,False,5516,1
12,True,False,593890,1
116,True,False,9,1
25,False,True,3,1
26,False,True,25,1
29,False,True,25,1
23,False,True,120944,1
36,True,False,480845,1
14,False,True,775279,1
122,True,True,64,1
26,True,False,9,1
31,True,True,4141,1
72,True,True,7,1
202,True,True,5,1
77,False,True,159180,1
6,True,False,979,1
50,False,True,323383,1
32,False,True,14,1
95,False,False,4,1
69,False,False,269403,1
72,True,False,66,1
10,False,True,5,1
316,True,True,47,1
8,False,True,1,1
40,False,True,484459,1
154,False,False,15,1
62,True,False,11,1
41,False,False,746600,1
131,False,True,4,1
94,True,True,4,1
190,False,True,13,1
95,True,True,4,1
160,False,True,0,1
23,False,False,23,1
4,True,True,1,1
13,False,False,1,1
39,False,False,1279902,1
140,False,True,1477979,1
4,True,True,363839,1
127,False,True,6,1
2017,True,True,378,1
21,False,False,9,1
14,True,True,72,1
27,False,True,144285,1
371,True,True,21155,1
252,True,True,570405,1
210,False,True,397,1
53,True,True,0,1
156,False,True,11,1
10,False,True,35,1
30,False,True,615383,1
33,True,False,157606,1
18,False,True,3491,1
174,False,True,35,1
251,False,False,82229,1
1543,False,False,5745,1
29,True,False,183856,1
108,True,True,1,1
491,True,True,4,1
33,False,True,172504,1
13,True,True,2,1
16,False,True,30,1
37,False,True,30,1
47,True,True,2,1
78,False,True,1870,1
80,True,True,993047,1
63,True,False,4587,1
11,False,True,1,1
166,True,True,4,1
111,False,True,6,1
49,True,True,225966,1
100,True,False,25,1
15,False,True,7,1
41,False,True,507550,1
133,True,True,808,1
11,False,True,6,1
51,False,True,645078,1
0,False,True,462778,1
28,False,True,5,1
4,False,True,1065198,1
16,False,True,2,1
10,False,True,917590,1
94,False,True,3,1
52,False,True,36,1
31,True,False,6,1
20,False,True,41,1
17,False,False,425752,1
208,False,True,912,1
25,True,False,39613,1
18,False,True,1023949,1
69,True,True,37,1
45,False,True,6351,1
7,True,True,895005,1
51,False,False,104807,1
295,False,True,73,1
89,True,True,723761,1
17,False,True,890877,1
13,False,True,539318,1
36,False,True,241,1
31,False,True,13,1
24,True,True,231046,1
13,False,True,1304169,1
14,False,True,4225,1
26,False,False,360528,1
43,True,False,1303383,1
463,True,False,4,1
175,True,True,29,1
40,True,False,827817,1
20,False,True,516253,1
17,False,True,926,1
9,False,False,130025,1
32,False,True,20,1
1,False,True,9,1
46,False,True,957147,1
3,True,False,57170,1
110,True,True,750984,1
39,True,True,1421497,1
13,False,True,1093882,1
13,False,True,32595,1
29,True,True,2347902,1
13,True,True,1700134,1
63,False,False,88782,1
161,False,True,172,1
45,True,True,580,1
0,False,True,4,1
41,False,True,2,1
19,False,True,143,1
89,True,True,568,1
74,False,True,2,1
16,False,True,923189,1
7,False,False,12,1
40,True,True,1909820,1
76,False,False,129,1
268,False,False,27,1
85,False,False,17,1
191,True,True,1791287,1
25,False,True,146925,1
27,False,False,3,1
84,True,False,7,1
0,False,True,1065298,1
67,True,True,42,1
22,False,True,3,1
48,True,False,436581,1
76,False,True,3,1
21,True,True,4,1
32,False,True,882178,1
18,False,False,899092,1
115,False,False,7,1
253,True,False,108,1
326,True,False,20,1
151,False,True,3,1
52,True,False,2,1
232,True,True,888957,1
81,True,False,1113,1
26,False,True,21,1
17,False,False,795987,1
41,True,True,1086139,1
3,False,True,32,1
8,False,True,1037874,1
119,True,False,6373,1
73,False,True,87,1
326,True,True,554,1
59,True,True,6,1
29,False,True,95,1
79,True,True,10,1
61,True,True,11977,1
50,False,True,8866,1
46,False,True,6,1
34,True,True,233240,1
73,True,False,500902,1
186,True,True,309,1
59,True,False,13,1
7,False,True,2,1
115,True,False,4,1
12,True,True,2362235,1
2,True,False,2,1
53,True,False,503169,1
35,False,True,2,1
237,True,False,15,1
91,False,True,158773,1
34,False,False,123811,1
467,False,True,28,1
45,False,True,76,1
14,True,False,53,1
15,True,True,3,1
29,True,True,1688435,1
5,False,True,20970,1
42,False,True,94,1
178,True,True,18,1
88,True,True,345074,1
15,False,True,4,1
50,True,True,6,1
283,False,True,12,1
28,True,True,24,1
41,False,True,122597,1
246,True,True,9,1
22,True,False,5,1
33,False,True,522701,1
633,False,False,85055,1
97,False,False,490175,1
97,False,False,7,1
23,True,False,311783,1
46,False,True,6,1
48,False,True,439122,1
43,False,False,3,1
55,False,True,1,1
16,False,True,5,1
25,False,False,721231,1
52,False,False,1151845,1
270,True,True,479815,1
84,True,False,588926,1
116,False,True,86332,1
4,False,True,1079684,1
60,False,True,7,1
17,True,True,20,1
170,False,True,29,1
19,False,True,381,1
77,False,True,18,1
13,False,True,33,1
541,True,True,62,1
131,False,False,5,1
99,True,True,2,1
397,True,True,796963,1
129,True,True,3,1
31,False,True,177260,1
71,True,True,305500,1
17,False,True,689836,1
52,False,True,503544,1
84,False,True,3,1
372,False,True,80,1
91,False,False,7,1
16,False,True,2,1
69,True,True,125440,1
244,False,True,16,1
171,False,True,461268,1
20,True,True,751194,1
52,False,False,614446,1
123,False,True,5,1
394,True,True,20,1
6,True,True,1,1
0,False,True,3,1
24,False,False,91676,1
128,False,True,2,1
31,False,True,5780,1
86,False,True,25,1
0,False,True,6,1
16,True,True,8,1
51,True,False,3313,1
26,True,True,512811,1
18,True,True,6,1
133,False,False,252,1
65,False,True,510784,1
9,False,True,244303,1
58,False,True,20,1
46,False,False,5,1
249,False,False,41,1
15,False,True,714587,1
15,False,True,1181666,1
31,False,True,4,1
1307,True,True,11512,1
262,True,True,8592,1
47,False,True,11048,1
62,False,True,3,1
9,False,True,10,1
14,False,True,2,1
13,False,True,27,1
7,True,False,484310,1
62,False,False,6,1
14,False,True,11570,1
38,True,False,457501,1
52,True,False,691870,1
22,False,False,59371,1
1,False,True,84300,1
651,True,True,1073,1
392,False,False,1086087,1
95,False,False,6,1
5,True,True,19,1
36,False,True,200714,1
75,False,True,7,1
49,False,True,5,1
8,False,True,37,1
102,False,True,988461,1
185,True,True,55,1
37,True,True,19,1
148,True,True,247494,1
82,True,True,11,1
22,False,True,1066572,1
0,False,True,3,1
16,False,True,803026,1
8,False,True,1288707,1
21,False,True,21,1
1,False,True,4,1
516,False,False,1150626,1
32,True,True,205,1
54,True,False,3,1
48,False,True,1395947,1
0,False,True,8,1
33,False,True,4,1
64,False,True,726438,1
13,False,True,4,1
31,False,True,62,1
113,False,True,3,1
78,False,True,24,1
33,False,True,43,1
35,False,True,6,1
89,False,True,175,1
23,False,True,1042737,1
80,True,False,3,1
18,True,False,55672,1
124,True,False,1532026,1
30,False,True,1721491,1
60,False,True,13,1
672,False,True,64,1
10,False,True,1919577,1
14,False,False,842019,1
13,True,False,337915,1
127,False,True,72,1
108,False,True,17,1
6,False,True,947661,1
37,False,True,95008,1
120,True,True,7,1
713,True,True,1403778,1
13,True,True,570855,1
16,False,True,2,1
16,False,True,720753,1
70,False,True,5,1
77,True,True,10400,1
113,True,True,23,1
55,False,True,126,1
84,False,True,220,1
71,False,True,2,1
106,False,False,1455542,1
74,False,True,665398,1
55,True,False,13,1
71,False,False,283910,1
12,True,True,4,1
49,True,False,6,1
264,True,False,750,1
57,False,True,5,1
18,False,True,19,1
86,False,True,4,1
180,True,False,489,1
76,False,True,238,1
11,False,True,4,1
35,False,True,9341,1
5,False,True,656,1
7,False,False,5,1
49,False,False,1055432,1
21,False,True,190704,1
3,False,True,4,1
23,False,True,1697983,1
80,True,True,68,1
31,False,True,77692,1
29,True,False,7233,1
20,False,True,3,1
114,False,True,540693,1
21,False,False,81,1
59,True,True,597,1
157,True,True,25,1
116,False,True,95,1
70,False,True,1816405,1
92,True,False,5,1
54,True,True,3,1
20,True,True,774145,1
30,False,False,1153,1
121,True,True,89,1
9,True,True,5,1
75,False,True,38,1
59,True,False,529457,1
70,True,True,108813,1
28,True,False,1170716,1
0,False,True,896790,1
81,False,True,2990,1
9,False,False,100,1
104,False,True,269038,1
0,False,True,3,1
32,False,True,501005,1
30,False,True,4,1
75,False,True,21,1
1,False,True,133233,1
290,False,True,3407,1
0,False,True,3,1
22,False,True,91655,1
11,True,True,372261,1
44,True,False,7,1
29,False,True,201977,1
30,False,True,159,1
76,False,True,45,1
145,True,True,823195,1
45,False,False,539966,1
265,False,False,117,1
16,False,True,15,1
58,False,True,59,1
13,False,True,3,1
31,True,True,916338,1
47,False,True,440795,1
31,True,True,1935546,1
94,False,False,12,1
13,True,True,13,1
11,False,True,692316,1
30,False,False,4,1
16,False,True,13,1
43,True,True,484175,1
451,False,False,7748,1
141,False,False,77583,1
0,False,True,7,1
0,False,True,1,1
37,True,False,502118,1
183,True,False,4,1
15,True,True,9,1
8,False,True,3,1
216,True,True,6,1
34,False,True,1239045,1
190,True,False,78,1
222,False,False,25,1
52,False,True,2125177,1
43,False,True,2,1
202,False,True,401,1
22,False,True,4,1
14,True,True,2,1
144,True,True,1427,1
54,True,True,3,1
658,False,True,630,1
6,False,True,3,1
69,True,False,36807,1
17,False,False,40593,1
28,False,True,247,1
428,False,False,46360,1
96,False,True,23,1
13,False,True,1207385,1
219,False,False,116404,1
18,False,True,93060,1
114,True,True,4,1
391,True,True,22,1
8,False,False,547,1
28,False,True,1516,1
367,False,False,14,1
463,False,False,9946,1
94,False,True,6,1
29,True,True,58617,1
68,False,True,786487,1
27,False,True,183476,1
131,False,True,1002768,1
20,True,False,314,1
93,True,False,14,1
6,False,True,18,1
4,True,True,1456481,1
189,False,True,2159411,1
274,False,True,7826,1
16,False,True,312681,1
27,False,True,35,1
13,True,True,492858,1
12,False,True,6,1
19,True,True,6,1
0,False,True,2123966,1
1099,True,True,631331,1
104,True,True,13,1
18,True,False,6,1
19,True,True,196,1
77,True,True,959103,1
51,True,True,1,1
10,True,True,439716,1
108,True,True,2138762,1
67,False,False,4,1
537,True,True,3116,1
32,False,True,55,1
0,False,True,587348,1
35,False,True,11,1
141,False,True,3,1
242,True,True,697,1
8,True,False,566382,1
300,True,True,1098340,1
35,True,True,13,1
11,True,True,642638,1
106,True,True,135590,1
42,True,True,9373,1
31,True,False,738645,1
0,False,True,338916,1
151,False,True,5,1
9,False,True,4,1
51,True,False,11,1
138,True,True,274119,1
7,False,True,42165,1
428,True,True,329,1
2,True,True,2,1
12,False,False,5,1
18,False,True,79134,1
4,False,True,1248556,1
94,False,False,8,1
39,False,False,33,1
55,True,False,25406,1
31,False,True,8,1
47,False,False,12098,1
161,False,True,4,1
325,False,True,10,1
104,False,False,3,1
41,False,True,42363,1
112,False,False,868968,1
27,False,True,37924,1
59,True,True,26,1
118,False,True,1274,1
11,False,True,575730,1
46,False,False,1019507,1
266,True,True,621,1
236,False,False,644,1
24,True,True,83,1
39,False,True,3761,1
148,True,False,2059,1
24,False,True,1283,1
153,True,True,12513,1
47,True,True,1,1
139,True,False,15,1
313,True,True,47,1
36,False,False,841420,1
0,False,True,168650,1
21,True,True,9,1
181,True,True,658267,1
15,True,True,3,1
40,False,True,847918,1
30,False,True,16,1
50,True,True,1674385,1
299,True,True,17,1
63,True,True,3,1
100,True,False,41,1
52,False,True,903,1
203,False,False,677466,1
16,False,False,1743303,1
34,False,True,11,1
5,False,True,4,1
210,False,True,317165,1
60,False,False,1046493,1
52,False,True,332827,1
671,True,False,24,1
90,False,True,30,1
20,True,True,19,1
8,True,True,1194004,1
331,False,False,46,1
99,False,True,77,1
503,True,True,7,1
0,False,True,29,1
26,True,True,10,1
6,True,True,515351,1
101,False,True,24,1
423,True,False,21127,1
6,True,True,47,1
19,False,True,2,1
0,False,True,11,1
286,True,True,1580762,1
39,True,True,62836,1
51,False,False,7,1
265,False,True,180,1
5,False,True,10,1
18,False,True,52,1
7,False,True,1383412,1
8,False,True,1444445,1
41,False,False,5,1
19,False,True,5,1
22,True,False,1260697,1
10,False,True,5,1
19,True,False,1524,1
31,False,True,6,1
48,False,True,3,1
336,False,True,353704,1
59,False,True,217,1
22,False,True,4,1
97,False,True,72435,1
58,True,False,1449647,1
10,True,False,12,1
46,True,False,1,1
139,False,True,4,1
53,True,False,11034,1
16,False,True,1680592,1
61,True,False,20,1
6,True,True,304767,1
30,True,True,1167055,1
34,False,True,2061770,1
324,False,True,35,1
132,False,True,35,1
61,True,False,3,1
270,True,False,24,1
40,False,True,33,1
279,False,True,7,1
23,False,True,389652,1
160,False,False,115924,1
50,False,False,6055,1
38,False,False,1,1
717,True,False,7626,1
17,False,True,87979,1
39,True,False,1,1
94,False,True,58812,1
15,False,True,11,1
25,False,True,607847,1
294,True,True,76,1
49,False,True,9,1
91,False,True,17,1
84,True,False,477243,1
48,False,False,2,1
4,True,True,2,1
18,False,True,7,1
111,True,True,5,1
17,False,True,8,1
57,False,True,14089,1
43,False,True,794642,1
329,False,True,11,1
8,False,True,886257,1
106,False,False,11,1
9,False,True,7,1
37,True,True,9,1
499,True,True,206287,1
70,False,True,574,1
38,True,False,7,1
90,False,True,6,1
16,True,False,1532,1
61,False,False,4,1
46,False,False,1,1
49,False,False,228432,1
39,True,False,0,1
65,False,True,1539608,1
37,True,True,1,1
13,False,True,1707603,1
27,False,False,2,1
263,False,False,176,1
64,False,False,1,1
114,False,False,22,1
32,False,True,736,1
14,False,True,6,1
130,True,False,324686,1
41,False,True,429656,1
23,True,True,8,1
128,False,True,2,1
20,False,True,145,1
117,True,True,36,1
11,True,True,2,1
25,True,True,11960,1
75,True,False,3,1
17,True,False,925706,1
24,False,True,1,1
12,False,True,1090,1
48,True,False,215477,1
20,False,False,375,1
44,False,False,521983,1
935,False,True,779374,1
147,False,False,13,1
138,False,True,153499,1
63,True,True,8,1
54,False,True,1005798,1
43,False,True,226369,1
11,True,False,142756,1
20,False,True,39841,1
276,False,False,26504,1
94,False,False,10,1
24,True,True,874821,1
40,False,True,179019,1
200,True,True,31,1
120,False,True,174636,1
20,True,False,37693,1
125,False,False,11,1
449,False,True,649622,1
27,False,True,6,1
148,True,True,103866,1
0,False,True,129,1
0,False,True,99686,1
32,False,True,11,1
2,False,True,12,1
0,False,True,740913,1
127,False,True,184295,1
10,False,True,1132,1
42,True,True,226268,1
40,False,True,97,1
33,True,False,855235,1
0,False,True,6,1
20,True,False,997,1
47,True,True,688158,1
70,False,True,446476,1
9,True,False,354569,1
135,False,True,22,1
6,False,False,4,1
6,False,True,2,1
92,False,True,545090,1
74,False,True,115,1
95,False,False,8,1
408,False,True,56,1
27,False,True,9,1
127,True,True,14,1
27,False,True,2,1
34,False,True,44334,1
315,False,False,357302,1
49,False,False,379968,1
87,True,True,51,1
122,True,True,44821,1
40,False,False,640900,1
3,False,True,1215510,1
8,True,True,5,1
74,False,True,637079,1
120,False,True,999,1
261,True,False,23,1
32,False,True,5,1
46,False,True,5,1
18,False,False,46,1
125,False,True,82,1
10,False,True,1311805,1
53,True,True,547623,1
25,False,True,5,1
96,False,True,7,1
124,False,True,16,1
55,False,False,1,1
184,False,True,328686,1
14,False,True,766016,1
57,False,False,33493,1
171,False,False,22,1
9,False,True,5,1
18,False,True,1433087,1
43,False,False,1812159,1
42,False,True,18669,1
22,True,False,99,1
20,True,False,859493,1
28,True,False,206584,1
76,False,False,778647,1
7,True,True,2021458,1
189,True,False,35,1
59,False,True,9,1
36,True,True,37,1
77,True,True,12,1
135,False,False,12,1
26,False,True,663133,1
8,False,True,448540,1
28,True,False,7,1
70,False,True,17,1
30,True,True,451911,1
165,False,False,8,1
9,True,True,657230,1
58,False,True,24,1
342,False,True,75,1
344,True,True,3023,1
28,False,True,1097073,1
100,False,False,1020,1
47,False,True,11,1
360,False,False,4802,1
22,True,True,11,1
44,False,True,1424458,1
38,True,False,28,1
107,False,False,2195,1
11,False,True,4,1
12,True,False,782164,1
17,True,False,6,1
23,False,True,705219,1
60,False,True,1895641,1
19,False,True,115,1
22,True,True,905491,1
240,True,False,971128,1
57,False,False,6,1
34,True,True,4,1
38,False,True,271,1
30,True,True,1,1
59,True,True,1,1
87,False,True,4,1
18,False,True,2,1
29,False,False,34,1
104,False,True,1,1
3,False,True,1037155,1
8,False,True,1498394,1
8,True,False,26232,1
20,True,False,85716,1
27,False,True,7,1
14,False,False,8,1
105,False,False,7,1
0,False,True,4,1
172,True,False,886208,1
5,False,True,1040,1
40,False,False,4,1
67,False,True,21,1
241,True,True,71,1
34,True,True,82,1
59,False,True,3,1
133,True,True,218,1
40,False,True,23,1
188,False,True,14,1
129,True,True,160,1
350,True,True,447568,1
65,True,False,433,1
24,False,True,5,1
179,True,False,9,1
53,False,True,14,1
84,True,True,1170824,1
9,False,True,3,1
19,False,True,6204,1
63,False,True,6,1
26,True,True,7,1
22,False,True,1119100,1
186,True,True,2586,1
83,False,False,6,1
192,True,True,1550675,1
144,True,True,14,1
70,True,True,6022,1
219,True,False,16,1
195,True,False,12,1
6,False,False,363232,1
47,False,True,351,1
36,False,True,36,1
362,True,True,468388,1
27,False,True,661340,1
294,False,True,52,1
10,True,True,1938624,1
139,False,False,3436,1
4,False,True,8,1
66,True,True,71208,1
0,False,True,418,1
28,True,True,2146569,1
155,False,True,1360104,1
187,False,True,69,1
32,False,True,441055,1
68,True,True,1193927,1
46,True,True,172438,1
71,False,False,43,1
71,False,True,39,1
63,True,True,21,1
19,True,True,106,1
241,True,True,355615,1
74,True,False,40023,1
61,False,True,4,1
14,False,True,2,1
4,False,True,773306,1
46,False,True,1,1
66,False,False,12,1
64,False,False,728652,1
15,False,True,708044,1
105,True,False,554,1
8,False,True,302807,1
53,True,True,155815,1
73,False,False,143226,1
17,False,False,363392,1
19,False,True,150,1
36,True,True,6,1
39,False,False,852,1
54,True,True,1235504,1
38,False,True,115226,1
141,False,False,5,1
108,True,True,1550176,1
64,True,False,1434040,1
165,True,True,2,1
2,False,True,768401,1
33,True,True,1,1
0,False,True,710247,1
24,False,True,1021727,1
70,False,True,2,1
41,False,True,16,1
68,True,True,10,1
112,True,True,1529,1
10,False,True,4,1
70,False,True,616493,1
9,True,True,123107,1
58,False,False,85755,1
18,False,False,220027,1
292,True,False,453,1
7,True,False,6,1
227,False,True,11,1
62,True,False,71,1
16,True,False,111,1
44,False,True,518,1
103,False,True,7,1
67,False,True,1354387,1
53,False,True,22877,1
647,True,False,427450,1
32,False,True,17970,1
0,False,True,6,1
4,False,True,2,1
24,True,True,739670,1
64,True,True,7,1
72,True,False,2,1
69,True,True,372245,1
10,False,True,805,1
19,True,True,331,1
110,True,True,745875,1
36,False,True,9,1
34,False,True,1021769,1
84,False,True,68,1
15,False,True,88,1
59,True,False,26108,1
15,False,False,8,1
81,True,True,422108,1
69,False,True,415,1
95,False,True,37,1
26,False,False,7,1
0,False,True,779597,1
71,True,True,119,1
166,True,True,19,1
14,False,True,9,1
17,True,True,25,1
37,False,False,1,1
50,False,True,99734,1
18,False,False,807537,1
54,False,True,5,1
25,False,True,622108,1
4,False,True,1,1
26,False,True,1400011,1
22,False,True,31094,1
53,False,False,8,1
24,False,True,121,1
5,False,True,81,1
101,True,True,332128,1
120,False,True,668514,1
31,True,False,572619,1
13,True,True,1289601,1
176,True,True,25,1
33,False,False,3,1
14,False,True,284039,1
13,True,True,1240651,1
59,True,True,1135954,1
37,False,True,22,1
10,False,True,22,1
37,True,False,4,1
436,True,True,52,1
110,False,False,53,1
176,False,True,775285,1
82,False,False,775931,1
8,False,True,84797,1
112,False,True,0,1
128,False,False,349755,1
57,False,True,860,1
943,True,True,2042,1
20,False,True,6,1
134,True,True,366744,1
1,True,False,31,1
102,False,True,144985,1
0,False,True,12,1
109,True,True,1029538,1
30,False,False,17,1
71,True,True,471174,1
69,False,False,394069,1
4,False,True,1947056,1
97,False,False,4,1
61,True,True,1574636,1
37,False,True,2,1
102,True,True,-1456,1
24,False,True,1,1
0,False,True,306,1
96,False,True,197,1
27,True,True,1131609,1
168,False,True,5,1
29,False,True,80,1
169,False,True,348606,1
24,False,True,3,1
0,False,True,5,1
78,False,False,13,1
91,False,True,557,1
111,True,True,2,1
112,True,True,32,1
283,False,False,8,1
152,False,True,10,1
20,False,True,374334,1
229,True,False,54724,1
31,False,True,21,1
40,False,False,12,1
92,False,True,3,1
18,True,False,56,1
133,False,True,81,1
8,True,True,53953,1
8,False,False,101735,1
9,False,True,17136,1
42,False,True,5,1
22,False,True,620041,1
2,False,True,5,1
16,True,True,23,1
805,False,False,1017888,1
66,False,True,229144,1
7,False,False,125536,1
11,False,True,476543,1
254,True,True,15343,1
226,True,False,1585,1
292,True,False,1331941,1
140,False,True,5,1
16,True,True,9,1
443,True,True,4321,1
84,True,False,199,1
74,False,True,676,1
249,True,True,46,1
12,False,False,1,1
298,False,True,1193846,1
39,False,True,1303496,1
84,False,True,303,1
43,False,True,3,1
72,False,True,2,1
114,False,True,10,1
175,True,True,398,1
0,True,False,2,1
173,True,True,774669,1
87,True,True,1035449,1
133,False,True,12,1
63,True,True,1,1
47,False,False,4,1
65,False,False,12,1
126,False,True,6,1
348,True,True,44,1
9,False,True,407688,1
23,False,True,6,1
32,False,True,2093300,1
64,False,True,2,1
52,False,True,858220,1
59,True,True,3,1
26,True,True,104,1
13,True,False,5,1
54,True,False,185026,1
109,True,True,384029,1
26,False,False,124384,1
3,False,True,365025,1
27,True,True,13,1
5,False,True,989288,1
72,False,True,33,1
97,False,True,5,1
201,True,True,70,1
118,False,True,39,1
71,True,False,12,1
350,True,True,1238901,1
43,False,True,8,1
87,False,True,15,1
8,False,True,1561243,1
60,False,True,7,1
143,False,True,9,1
25,False,False,424652,1
18,True,True,235,1
22,False,True,6,1
1,False,True,21,1
50,True,True,6350,1
163,True,True,141784,1
9,False,True,549834,1
19,False,True,499232,1
31,True,False,58,1
56,False,True,429,1
101,False,True,66,1
9,False,True,266314,1
16,False,True,18,1
70,True,False,57,1
6,True,True,30,1
298,True,True,3,1
13,False,True,4,1
32,True,True,850362,1
25,True,True,591136,1
4,True,True,1705,1
15,False,False,355,1
155,False,True,586206,1
72,False,True,5,1
265,False,True,16,1
1,True,True,235,1
107,True,True,2,1
119,True,True,195,1
131,True,True,1,1
14,False,True,142424,1
9,True,False,13,1
32,False,True,9,1
18,False,True,839392,1
132,True,True,409219,1
204,True,False,494,1
38,True,True,2100446,1
364,True,False,8,1
289,True,True,307663,1
10,False,False,0,1
50,False,True,2,1
35,False,True,218703,1
9,True,True,26,1
37,False,False,40,1
19,False,True,22,1
539,True,True,18,1
268,True,True,93,1
31,False,True,858,1
110,False,True,7,1
12,False,True,917141,1
212,False,False,27,1
3,False,True,235194,1
51,False,True,265,1
223,False,True,397564,1
59,False,True,313327,1
35,True,True,582717,1
67,False,False,374178,1
99,True,True,845504,1
45,False,True,4,1
152,True,False,481610,1
19,False,False,5,1
120,False,False,613026,1
62,False,True,200851,1
34,False,True,25567,1
53,False,False,3,1
45,True,True,19,1
99,True,True,2025133,1
15,True,True,1,1
43,True,False,249140,1
205,False,False,538,1
78,False,True,12,1
276,False,True,679316,1
28,False,True,8,1
44,False,True,1,1
33,False,True,159293,1
9,False,True,150,1
166,False,True,541185,1
135,False,True,313492,1
50,False,True,318126,1
65,True,False,4,1
49,False,True,1188,1
54,False,False,5,1
34,False,True,5,1
21,True,True,1,1
15,False,True,2,1
149,True,True,2,1
82,True,True,6,1
226,False,True,70,1
105,False,True,848554,1
474,False,False,51,1
267,False,True,605797,1
12,False,True,722964,1
121,False,False,382,1
113,True,False,1895890,1
16,False,False,588806,1
26,False,True,11,1
15,False,True,11,1
107,False,True,179,1
85,False,False,11,1
109,False,False,594254,1
32,True,True,85,1
46,True,True,3,1
100,True,False,10,1
38,False,True,878949,1
15,True,True,698275,1
37,False,False,8,1
41,False,True,110,1
137,False,True,345,1
41,False,False,2,1
72,False,False,11721,1
19,True,True,7,1
0,False,True,851871,1
361,True,True,1391,1
30,True,True,159,1
72,False,True,83,1
23,True,False,4,1
21,True,True,35,1
168,False,False,1533,1
5,False,True,223501,1
32,False,False,786359,1
124,True,True,0,1
7,False,True,3,1
27,True,True,61,1
57,True,False,5392,1
77,False,False,3698,1
26,False,True,54,1
34,True,False,4,1
147,True,True,610610,1
4,False,True,625393,1
11,False,True,9,1
1,False,True,3475,1
15,True,True,907702,1
5,False,False,178225,1
43,False,True,1072020,1
29,True,False,1,1
258,True,True,19,1
252,True,True,1854022,1
99,False,False,51433,1
136,True,False,15,1
72,False,True,6,1
28,False,True,12,1
135,False,True,12,1
30,False,True,1244349,1
161,True,False,60,1
54,True,False,3,1
29,False,False,12,1
4,True,True,1443281,1
51,True,False,5882,1
143,False,True,1012,1
27,False,False,24,1
16,False,True,21,1
19,False,True,1093766,1
183,False,True,2,1
4,False,True,1694704,1
157,True,True,920157,1
14,False,False,4,1
140,True,True,1073074,1
37,True,True,1,1
43,True,False,942,1
29,False,True,2,1
25,False,True,149221,1
5,True,True,293131,1
9,True,False,0,1
248,False,False,142,1
18,False,True,8,1
140,True,True,292,1
138,False,True,204757,1
116,True,True,103606,1
113,True,False,594,1
24,True,False,733539,1
31,True,False,97574,1
206,False,False,44,1
46,False,True,474134,1
7,False,True,988281,1
16,False,True,1491758,1
99,False,True,1,1
624,False,True,355105,1
114,True,True,34,1
23,True,False,41,1
98,False,True,1032696,1
137,False,False,641246,1
51,False,True,103887,1
41,False,False,6,1
29,False,False,24,1
12,False,True,1412438,1
213,False,True,1360976,1
60,False,False,34678,1
68,False,True,3,1
64,False,True,331,1
87,True,False,3060,1
531,True,True,1219,1
3,False,True,299184,1
35,False,True,7,1
9,True,True,1157322,1
141,False,True,1740191,1
3,True,True,270206,1
68,True,True,738671,1
46,True,True,11178,1
32,True,True,8,1
8,False,True,4,1
130,True,False,1019017,1
128,False,True,7,1
13,False,True,18,1
75,False,True,34,1
113,True,True,63,1
17,False,True,2,1
68,True,True,618686,1
